1.07E+01	1.84E-12	9.54E-13	6.76E-13
1.10E+01	1.79E-12	9.32E-13	6.61E-13
1.12E+01	1.74E-12	9.03E-13	6.40E-13
1.15E+01	1.70E-12	8.84E-13	6.27E-13
1.18E+01	1.65E-12	8.60E-13	6.09E-13
1.20E+01	1.62E-12	8.42E-13	5.97E-13
1.23E+01	1.59E-12	8.24E-13	5.84E-13
1.26E+01	1.54E-12	8.02E-13	5.69E-13
1.29E+01	1.50E-12	7.80E-13	5.52E-13
1.32E+01	1.48E-12	7.67E-13	5.44E-13
1.35E+01	1.44E-12	7.49E-13	5.31E-13
1.38E+01	1.42E-12	7.37E-13	5.22E-13
1.42E+01	1.38E-12	7.17E-13	5.08E-13
1.45E+01	1.36E-12	7.07E-13	5.01E-13
1.48E+01	1.33E-12	6.91E-13	4.90E-13
1.52E+01	1.31E-12	6.79E-13	4.81E-13
1.56E+01	1.28E-12	6.67E-13	4.72E-13
1.59E+01	1.26E-12	6.53E-13	4.63E-13
1.63E+01	1.24E-12	6.42E-13	4.55E-13
1.67E+01	1.21E-12	6.30E-13	4.46E-13
1.71E+01	1.19E-12	6.20E-13	4.39E-13
1.75E+01	1.17E-12	6.07E-13	4.31E-13
1.79E+01	1.15E-12	5.97E-13	4.23E-13
1.83E+01	1.13E-12	5.86E-13	4.15E-13
1.87E+01	1.11E-12	5.77E-13	4.09E-13
1.92E+01	1.09E-12	5.66E-13	4.01E-13
1.96E+01	1.07E-12	5.58E-13	3.95E-13
2.01E+01	1.05E-12	5.48E-13	3.89E-13
2.06E+01	1.04E-12	5.40E-13	3.83E-13
2.10E+01	1.02E-12	5.31E-13	3.76E-13
2.15E+01	1.00E-12	5.22E-13	3.70E-13
2.21E+01	9.89E-13	5.14E-13	3.64E-13
2.26E+01	9.74E-13	5.06E-13	3.59E-13
2.31E+01	9.58E-13	4.98E-13	3.53E-13
2.36E+01	9.43E-13	4.90E-13	3.47E-13
2.42E+01	9.28E-13	4.82E-13	3.42E-13
2.48E+01	9.14E-13	4.75E-13	3.37E-13
2.54E+01	9.00E-13	4.68E-13	3.32E-13
2.60E+01	8.86E-13	4.61E-13	3.26E-13
2.66E+01	8.73E-13	4.54E-13	3.21E-13
2.72E+01	8.61E-13	4.48E-13	3.17E-13
2.78E+01	8.47E-13	4.40E-13	3.12E-13
2.85E+01	8.36E-13	4.35E-13	3.08E-13
2.92E+01	8.20E-13	4.26E-13	3.02E-13
2.98E+01	8.10E-13	4.21E-13	2.98E-13
3.05E+01	7.97E-13	4.14E-13	2.94E-13
3.13E+01	7.86E-13	4.09E-13	2.90E-13
3.20E+01	7.75E-13	4.03E-13	2.85E-13
3.27E+01	7.64E-13	3.97E-13	2.82E-13
3.35E+01	7.53E-13	3.91E-13	2.77E-13
3.43E+01	7.43E-13	3.86E-13	2.74E-13
3.51E+01	7.31E-13	3.80E-13	2.69E-13
3.59E+01	7.21E-13	3.75E-13	2.65E-13
3.68E+01	7.11E-13	3.69E-13	2.62E-13
3.76E+01	7.01E-13	3.65E-13	2.58E-13
3.85E+01	6.91E-13	3.59E-13	2.55E-13
3.94E+01	6.82E-13	3.54E-13	2.51E-13
4.04E+01	6.72E-13	3.49E-13	2.48E-13
4.13E+01	6.63E-13	3.44E-13	2.44E-13
4.23E+01	6.54E-13	3.40E-13	2.41E-13
4.33E+01	6.45E-13	3.35E-13	2.38E-13
4.43E+01	6.36E-13	3.31E-13	2.34E-13
4.53E+01	6.27E-13	3.26E-13	2.31E-13
4.64E+01	6.19E-13	3.22E-13	2.28E-13
4.75E+01	6.10E-13	3.17E-13	2.25E-13
4.86E+01	6.02E-13	3.13E-13	2.22E-13
4.98E+01	5.94E-13	3.09E-13	2.19E-13
5.09E+01	5.86E-13	3.05E-13	2.16E-13
5.21E+01	5.78E-13	3.01E-13	2.13E-13
5.34E+01	5.71E-13	2.97E-13	2.10E-13
5.46E+01	5.63E-13	2.93E-13	2.07E-13
5.59E+01	5.56E-13	2.89E-13	2.05E-13
5.72E+01	5.49E-13	2.85E-13	2.02E-13
5.86E+01	5.41E-13	2.81E-13	1.99E-13
5.99E+01	5.34E-13	2.78E-13	1.97E-13
6.14E+01	5.27E-13	2.74E-13	1.94E-13
6.28E+01	5.21E-13	2.71E-13	1.92E-13
6.43E+01	5.14E-13	2.67E-13	1.89E-13
6.58E+01	5.08E-13	2.64E-13	1.87E-13
6.73E+01	5.01E-13	2.60E-13	1.85E-13
6.89E+01	4.95E-13	2.57E-13	1.82E-13
7.05E+01	4.89E-13	2.54E-13	1.80E-13
7.22E+01	4.83E-13	2.51E-13	1.78E-13
7.39E+01	4.77E-13	2.48E-13	1.76E-13
7.56E+01	4.71E-13	2.45E-13	1.73E-13
7.74E+01	4.65E-13	2.42E-13	1.71E-13
7.92E+01	4.59E-13	2.39E-13	1.69E-13
8.11E+01	4.54E-13	2.36E-13	1.67E-13
8.30E+01	4.48E-13	2.33E-13	1.65E-13
8.50E+01	4.43E-13	2.30E-13	1.63E-13
8.70E+01	4.37E-13	2.27E-13	1.61E-13
8.90E+01	4.32E-13	2.25E-13	1.59E-13
9.11E+01	4.27E-13	2.22E-13	1.57E-13
9.33E+01	4.22E-13	2.19E-13	1.56E-13
9.55E+01	4.17E-13	2.17E-13	1.54E-13
9.77E+01	4.12E-13	2.14E-13	1.52E-13
1.00E+02	4.08E-13	2.12E-13	1.50E-13
